Description,Label
"MAC1100 PLC is a programmable logic controller produced by Dalian University of Technology Computer Control Engineering Co., Ltd. There is an arbitrary program coverage vulnerability in the DCCE MAC1100 PLC. The vulnerability originates from the MAC1100 PLC programmable logic controller downloading the program to the PLC without verifying the relevant permissions. An attacker can remotely download the program's data package to cover any program with the vulnerability",esv
"C1860 Series is a laser printer of Samsung (China) Investment Co., Ltd. Samsung (China) Investment Co., Ltd. C1860 Series has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"The D-Link DAP-1360 is a wireless router. D-Link DAP-1360 is a wireless access point product (AP) of D-Link. D-Link DAP-1360 has a cross-site scripting vulnerability and a cross-site request forgery vulnerability. When a user browses an affected website, their browser executes arbitrary script code provided by the attacker. This could lead to attackers stealing cookie-based authentication, performing unauthorized operations, and obtaining or modifying sensitive information. Other attacks may also be possible",esv
"Proficy Machine Edition is a PLC programming software developed by Emerson Trading (Shanghai) Co., Ltd. Proficy Machine Edition has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service.",esv
"The Lorex LH110 series is a digital camera device. The Lorex LH110 series has an unspecified error that allows an attacker to exploit a vulnerability to gain unauthorized access to video recording and control devices. Multiple Lorex DVR products are prone to an unspecified security-bypass vulnerability. Attackers can exploit this issue to bypass certain security restrictions and perform unauthorized actions. The following Lorex products are vulnerable: Lorex LH114 Lorex LH116 Lorex LH118. ---------------------------------------------------------------------- The final version of the CSI 6.0 has been released. Find out why this is not just another Patch Management solution: http://secunia.com/blog/325/ ---------------------------------------------------------------------- TITLE: Lorex LH110 Series Security Bypass Vulnerability SECUNIA ADVISORY ID: SA52108 VERIFY ADVISORY: Secunia.com http://secunia.com/advisories/52108/ Customer Area (Credentials Required) https://ca.secunia.com/?page=viewadvisory&vuln_id=52108 RELEASE DATE: 2013-02-07 DISCUSS ADVISORY: http://secunia.com/advisories/52108/#comments AVAILABLE ON SITE AND IN CUSTOMER AREA: * Last Update * Popularity * Comments * Criticality Level * Impact * Where * Solution Status * Operating System / Software * CVE Reference(s) http://secunia.com/advisories/52108/ ONLY AVAILABLE IN CUSTOMER AREA: * Authentication Level * Report Reliability * Secunia PoC * Secunia Analysis * Systems Affected * Approve Distribution * Remediation Status * Secunia CVSS Score * CVSS https://ca.secunia.com/?page=viewadvisory&vuln_id=52108 ONLY AVAILABLE WITH SECUNIA CSI AND SECUNIA PSI: * AUTOMATED SCANNING http://secunia.com/vulnerability_scanning/personal/ http://secunia.com/vulnerability_scanning/corporate/wsus_sccm_3rd_third_party_patching/ DESCRIPTION: A vulnerability has been reported in Lorex LH110 Series, which can be exploited by malicious people to bypass certain security restrictions. The vulnerability is reported in LH114, LH118, and LH116 manufactured from January 2011 through November 2012. SOLUTION: The vendor plans to release a fixed firmware version on 8th Februrary. PROVIDED AND/OR DISCOVERED BY: Reported by the vendor. ORIGINAL ADVISORY: http://www.lorextechnology.com/support/alerts/Security+DVRs+upcoming+firmware+update/5000084 OTHER REFERENCES: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ DEEP LINKS: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ EXTENDED DESCRIPTION: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ EXTENDED SOLUTION: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ EXPLOIT: Further details available in Customer Area: http://secunia.com/vulnerability_intelligence/ ---------------------------------------------------------------------- About: This Advisory was delivered by Secunia as a free service to help private users keeping their systems up to date against the latest vulnerabilities. Subscribe: http://secunia.com/advisories/secunia_security_advisories/ Definitions: (Criticality, Where etc.) http://secunia.com/advisories/about_secunia_advisories/ Please Note: Secunia recommends that you verify all advisories you receive by clicking the link. Secunia NEVER sends attached files with advisories. Secunia does not advise people to install third party patches, only use those supplied by the vendor. ---------------------------------------------------------------------- Unsubscribe: Secunia Security Advisories http://secunia.com/sec_adv_unsubscribe/?email=packet%40packetstormsecurity.org ----------------------------------------------------------------------",esv
"Samsung C145x Series is a printer of Samsung (China) Investment Co., Ltd. Samsung C145x Series has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
The HP Officejet Pro X451dw is a desktop printer from Hewlett-Packard. The HP Officejet Pro X451dw Printer has an unauthorized access vulnerability. An attacker could use the vulnerability to gain unauthorized access to the configuration page and obtain sensitive information.,esv
"The D-LINK DIR-615/DIR-300 set/runtime/diagnostic/pingIp and exeshell parameters lack sufficient validation of the input, allowing authenticated remote attackers to exploit the vulnerability to execute arbitrary OS commands. The D-LINK DIR-615/DIR-300 incorrectly restricts access to the DevInfo.txt file, allowing remote attackers to exploit the vulnerability to submit requests directly to obtain device information, including model, hardware version, linux kernel information, firmware version, language and MAC. address. The D-LINK DIR-615/DIR-300 password storage is not hashed and stored in the /var/etc/httppasswd file in plain text, which can lead to the disclosure of sensitive information. The D-LINK DIR-615/DIR-300 change password does not require a current password, allowing an attacker to change the password without having to know the authentication credentials. D-Link DIR-600 and DIR-300 are wireless routers. The following security vulnerabilities exist in D-Link DIR-600 and DIR-300: 1. Multiple command injection vulnerabilities 2. Cross-site request forgery vulnerabilities 3. Cross-site scripting vulnerabilities 4. Encryption algorithm vulnerabilities 5. Multiple information leakage vulnerabilities 6. HTTP header injection vulnerability 7. Security bypass vulnerability. Attackers can use these vulnerabilities to gain access to potentially sensitive information, crack stored passwords, execute arbitrary commands in the context of the affected device, steal cookie-based authentication, perform unauthorized operations in the user's session context, or redirect users Visit any website and execute HTTP request privately, there may be other forms of attacks. Other attacks are also possible",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS M3114 Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Modicon M218 is a compact programmable logic controller produced by Schneider Electric of France. Schneider Electric M218 TCP / IP protocol stack has a denial of service vulnerability. Due to sending an abnormal IP packet with an IP header to the M218 (IP_Total_Length field is 0 and IP_Protocol field is 6), the M218 protocol stack may crash and lose its response. Restart the power before returning to normal.",esv
